estimator__model,estimator__model__boosting_type,estimator__model__num_leaves,estimator__model__max_depth,estimator__model__learning_rate,estimator__model__n_estimators,estimator__model__min_child_samples,estimator__model__is_unbalance,estimator__model__objective,estimator__oversampling,estimator__oversampling__sampling_strategy,estimator__oversampling__random_state,estimator__oversampling__shrinkage,estimator__imputation,estimator__scaler,postprocessor__aggregation_method,postprocessor__aggregation_index,f1_binary_split0,f2_binary_split0,recall_binary_split0,precision_binary_split0,matthews_corrcoef_split0,accuracy_split0,roc_auc_macro_split0,f1_binary_split1,f2_binary_split1,recall_binary_split1,precision_binary_split1,matthews_corrcoef_split1,accuracy_split1,roc_auc_macro_split1,f1_binary_split2,f2_binary_split2,recall_binary_split2,precision_binary_split2,matthews_corrcoef_split2,accuracy_split2,roc_auc_macro_split2,f1_binary_split3,f2_binary_split3,recall_binary_split3,precision_binary_split3,matthews_corrcoef_split3,accuracy_split3,roc_auc_macro_split3,f1_binary_mean,f2_binary_mean,recall_binary_mean,precision_binary_mean,matthews_corrcoef_mean,accuracy_mean,roc_auc_macro_mean,f1_binary_max,f2_binary_max,recall_binary_max,precision_binary_max,matthews_corrcoef_max,accuracy_max,roc_auc_macro_max,f1_binary_min,f2_binary_min,recall_binary_min,precision_binary_min,matthews_corrcoef_min,accuracy_min,roc_auc_macro_min,f1_binary__threshold_split0,f2_binary__threshold_split0,recall_binary__threshold_split0,precision_binary__threshold_split0,matthews_corrcoef__threshold_split0,accuracy__threshold_split0,f1_binary__threshold_split1,f2_binary__threshold_split1,recall_binary__threshold_split1,precision_binary__threshold_split1,matthews_corrcoef__threshold_split1,accuracy__threshold_split1,f1_binary__threshold_split2,f2_binary__threshold_split2,recall_binary__threshold_split2,precision_binary__threshold_split2,matthews_corrcoef__threshold_split2,accuracy__threshold_split2,f1_binary__threshold_split3,f2_binary__threshold_split3,recall_binary__threshold_split3,precision_binary__threshold_split3,matthews_corrcoef__threshold_split3,accuracy__threshold_split3,f1_binary__threshold_mean,f2_binary__threshold_mean,recall_binary__threshold_mean,precision_binary__threshold_mean,matthews_corrcoef__threshold_mean,accuracy__threshold_mean,f1_binary__threshold_best,f2_binary__threshold_best,recall_binary__threshold_best,precision_binary__threshold_best,matthews_corrcoef__threshold_best,accuracy__threshold_best,f1_binary__threshold_worst,f2_binary__threshold_worst,recall_binary__threshold_worst,precision_binary__threshold_worst,matthews_corrcoef__threshold_worst,accuracy__threshold_worst
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,2,-21,0.15770867827929416,10000,2,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.3099735160985507,24743,4.0,None,None,min,upn,0.36024844720496896,0.43898809523809523,1.0,0.5517241379310345,0.34425769994807964,0.9747405276978867,0.8691905250994993,0.346723044397463,0.4268774703557312,1.0,0.5333333333333333,0.33583887782681293,0.9744904339127173,0.839762621349635,0.37,0.42025148908007937,1.0,0.5192307692307693,0.35425097813409884,0.9741152932349632,0.8622325353936742,0.3230769230769231,0.4194506310319228,1.0,0.5909090909090909,0.3188000929198203,0.9749874937468734,0.8673615843901861,0.35001210366983876,0.42639192142645715,1.0,0.548799332851057,0.3382869122072029,0.9745834371481101,0.8596368165582486,0.37,0.43898809523809523,1.0,0.5909090909090909,0.35425097813409884,0.9749874937468734,0.8691905250994993,0.3230769230769231,0.4194506310319228,1.0,0.5192307692307693,0.3188000929198203,0.9741152932349632,0.839762621349635,0.2857678767784376,0.14016585974721407,-5.499423620754541e-05,0.6796987589600191,0.2857678767784376,0.6796987589600191,0.2214481121735211,0.14497628548933333,-5.839584323242136e-05,0.6903061859176829,0.14497628548933333,0.6903061859176829,0.28850862462212407,0.08844468358522534,-7.622059843670545e-05,0.6407446958782466,0.28850862462212407,0.6407446958782466,0.28927174080709317,0.11743740188758611,-3.5522088618925156e-05,0.6824794069930981,0.11743740188758611,0.6824794069930981,0.27124908859529395,0.12275605767733971,-5.628319162389934e-05,0.6733072619372616,0.20917254719437028,0.6733072619372616,0.28927174080709317,0.11743740188758611,-3.5522088618925156e-05,0.6824794069930981,0.11743740188758611,0.6824794069930981,0.28927174080709317,0.11743740188758611,-3.5522088618925156e-05,0.6824794069930981,0.11743740188758611,0.6824794069930981
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,12,-21,0.028115983666550118,579,7,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.21653846095484278,24743,0.01,None,None,max,upn,0.4025157232704403,0.4551820728291317,1.0,0.56,0.3878388955892267,0.9747405276978867,0.9092639891563052,0.3710247349823322,0.46089385474860345,1.0,0.5636363636363636,0.36354200001816595,0.9748655745904714,0.8950273190989265,0.3583333333333333,0.4452506596306069,1.0,0.5,0.34186302627381737,0.9738651994497937,0.9101236597587259,0.37478108581436076,0.5038488453463961,1.0,0.5121951219512195,0.3840227791472888,0.974112056028014,0.9243729875350638,0.3766637193501166,0.4662938581386845,1.0,0.5339578713968958,0.3693166752571247,0.9743958394415414,0.9096969888872554,0.4025157232704403,0.5038488453463961,1.0,0.5636363636363636,0.3878388955892267,0.9748655745904714,0.9243729875350638,0.3583333333333333,0.4452506596306069,1.0,0.5,0.34186302627381737,0.9738651994497937,0.8950273190989265,0.5541241785857727,0.3673309290709543,-0.00014112707297610303,0.7948901832762929,0.5541241785857727,0.7948901832762929,0.4770404321660487,0.3510537167216401,-0.00030397170784377935,0.7875310960154485,0.4770404321660487,0.7875310960154485,0.5143990724345581,0.3072610967431602,-0.000536577102977241,0.7378496330630422,0.5143990724345581,0.7378496330630422,0.47238300864530564,0.3504408531076374,-0.0009714362637514881,0.788130567378734,0.3504408531076374,0.788130567378734,0.5044866729579213,0.344021648910848,-0.00048827803688715287,0.7771003699333794,0.4740011340735042,0.7771003699333794,0.47238300864530564,0.3504408531076374,-0.0009714362637514881,0.788130567378734,0.3504408531076374,0.788130567378734,0.47238300864530564,0.3504408531076374,-0.0009714362637514881,0.788130567378734,0.3504408531076374,0.788130567378734
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,311,14,0.0007735095855249743,8997,98,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.16098093069720038,24743,0.0,None,StandardScaler(),min,upn,0.39834024896265563,0.46998420221169035,1.0,0.5,0.38384661814559423,0.9739902463423784,0.8787941821306181,0.36974789915966383,0.4412923561859732,1.0,0.5882352941176471,0.35372688867009267,0.9747405276978867,0.8692584216399855,0.35752212389380533,0.4423380726698263,1.0,0.7352941176470589,0.3501400746684541,0.9758659497311492,0.8850912826259514,0.3910386965376782,0.4614160700079555,1.0,0.6842105263157895,0.37691617490252255,0.9757378689344672,0.8922433057761447,0.37916224213845073,0.45375767526886135,1.0,0.6269349845201239,0.36615743909666587,0.9750836481764704,0.881346798043175,0.39834024896265563,0.46998420221169035,1.0,0.7352941176470589,0.38384661814559423,0.9758659497311492,0.8922433057761447,0.35752212389380533,0.4412923561859732,1.0,0.5,0.3501400746684541,0.9739902463423784,0.8692584216399855,0.3467906559691385,0.19379493808616008,9.180342216401105e-05,0.7890376037236447,0.3467906559691385,0.7890376037236447,0.27511789428039585,0.15530964836104588,0.00014384318643497997,0.8122716315228979,0.27511789428039585,0.8122716315228979,0.19843360442221447,0.14985911421681253,0.000121745314716785,0.7801832025039086,0.14985911421681253,0.7801832025039086,0.27927099793884724,0.16996532840827136,0.00026717687797993777,0.7786795339438836,0.27927099793884724,0.7786795339438836,0.27490328815264903,0.16723225726807245,0.00015614220032392846,0.7900429929235837,0.26275966560129854,0.7900429929235837,0.27927099793884724,0.16996532840827136,0.00026717687797993777,0.7786795339438836,0.27927099793884724,0.7786795339438836,0.27927099793884724,0.16996532840827136,0.00026717687797993777,0.7786795339438836,0.27927099793884724,0.7786795339438836
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,199,-11,0.0035748171979008555,4712,150,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.7013978955239353,24743,1.0,None,StandardScaler(),mean,upn,0.40421052631578946,0.44801352493660185,1.0,0.5172413793103449,0.38946589851992364,0.9742403401275478,0.8844036708573234,0.3636363636363636,0.4316069057104913,1.0,0.5254237288135594,0.3550109076887283,0.9743653870201325,0.8768603652093189,0.3590814196242171,0.4296296296296296,1.0,0.5384615384615384,0.3425867734861984,0.9743653870201325,0.8903367467555287,0.36363636363636365,0.43251304996271434,1.0,0.5689655172413793,0.3479875265798806,0.9749874937468734,0.8859265734265733,0.37264116830318345,0.43544077755985927,1.0,0.5375230409567056,0.3587627765686827,0.9744896519786715,0.884381839062186,0.40421052631578946,0.44801352493660185,1.0,0.5689655172413793,0.38946589851992364,0.9749874937468734,0.8903367467555287,0.3590814196242171,0.4296296296296296,1.0,0.5172413793103449,0.3425867734861984,0.9742403401275478,0.8768603652093189,0.14559373310185775,0.10124292794274545,-1.1007107236071188e-06,0.5331082998768624,0.14559373310185775,0.5331082998768624,0.08624708088712929,0.03662748989074502,-1.7164129018181757e-06,0.5000526828561843,0.08624708088712929,0.5000526828561843,0.11937697737285397,0.048554623179400375,-9.178273862727378e-07,0.4890242670874005,0.11937697737285397,0.4890242670874005,0.1780992084212008,0.05542591997104798,-3.3754352958684795e-06,0.4738395765630568,0.1780992084212008,0.4738395765630568,0.13232924994576045,0.060462740245984706,-1.777596576891628e-06,0.499006206595876,0.13232924994576045,0.499006206595876,0.1780992084212008,0.05542591997104798,-3.3754352958684795e-06,0.4738395765630568,0.1780992084212008,0.4738395765630568,0.1780992084212008,0.05542591997104798,-3.3754352958684795e-06,0.4738395765630568,0.1780992084212008,0.4738395765630568
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,38,16,0.009352014780959957,10000,2,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.42726817380338566,24743,4.0,None,None,min,upn,0.36132315521628505,0.4050632911392405,1.0,0.543859649122807,0.34591399780597754,0.974615480805302,0.8500674644715921,0.335,0.3749013417521705,1.0,0.5178571428571429,0.3182380584090156,0.9742403401275478,0.807684900796982,0.34848484848484845,0.4014308426073132,1.0,0.5384615384615384,0.33253652446386583,0.9744904339127173,0.844595906350833,0.35910224438902744,0.40449438202247195,1.0,0.5368421052631579,0.35190427814563463,0.9748624312156078,0.8204628175496819,0.35097756202254027,0.39647246438029904,1.0,0.5342551089261616,0.3371482147061234,0.9745521715152937,0.8307027722922722,0.36132315521628505,0.4050632911392405,1.0,0.543859649122807,0.35190427814563463,0.9748624312156078,0.8500674644715921,0.335,0.3749013417521705,1.0,0.5178571428571429,0.3182380584090156,0.9742403401275478,0.807684900796982,0.07732883803476469,0.024007245838821925,-5.567975308439522e-07,0.5691456519348174,0.07732883803476469,0.5691456519348174,0.058838697976456106,0.014586066771648136,-2.8691517391200386e-07,0.4669060250935422,0.058838697976456106,0.4669060250935422,0.07132611054179991,0.01654255641792593,-6.652306412153932e-07,0.4368849245821125,0.07132611054179991,0.4368849245821125,0.07276456442753956,0.011848140155834101,-1.3786268595732399e-06,0.22287426866724624,0.22287426866724624,0.22287426866724624,0.07006455274514006,0.01674600229605752,-7.218925513861473e-07,0.42395271756942954,0.10759197880506674,0.42395271756942954,0.07276456442753956,0.011848140155834101,-1.3786268595732399e-06,0.22287426866724624,0.22287426866724624,0.22287426866724624,0.07276456442753956,0.011848140155834101,-1.3786268595732399e-06,0.22287426866724624,0.22287426866724624,0.22287426866724624
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,242,-21,0.016498957401548824,1544,2,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,4.0,None,StandardScaler(),max,upn,0.3298097251585624,0.3784860557768924,1.0,0.46153846153846156,0.3121049161198143,0.9734900587720395,0.8395987437905528,0.2936708860759494,0.3616703952274422,1.0,0.4583333333333333,0.2762476254906446,0.9734900587720395,0.8302074177587723,0.2936170212765957,0.35289452815226013,1.0,0.4230769230769231,0.2742868283920243,0.9728648243091159,0.8414540343013297,0.2802547770700637,0.383153894870171,1.0,0.5,0.2742122873461356,0.9739869934967483,0.8532468590731304,0.2993381023952928,0.3690512185066914,1.0,0.4607371794871795,0.2842129143371547,0.9734579838374858,0.8411267637309463,0.3298097251585624,0.383153894870171,1.0,0.5,0.3121049161198143,0.9739869934967483,0.8532468590731304,0.2802547770700637,0.35289452815226013,1.0,0.4230769230769231,0.2742122873461356,0.9728648243091159,0.8302074177587723,0.08542593895790607,0.03580921427295351,-2.723138260862605e-07,0.896804220309964,0.08542593895790607,0.896804220309964,0.12059149315311546,0.019232700823413103,-2.2642585802749523e-07,0.7800572090298273,0.12059149315311546,0.7800572090298273,0.062298808733108724,0.025744924326604374,-9.007343035371285e-08,0.7603874773676371,0.062298808733108724,0.7603874773676371,0.08301727802698905,0.009829676303402035,-3.9568413506143125e-07,0.8078152355490773,0.009829676303402035,0.8078152355490773,0.08783337971777982,0.022654128931593256,-2.4612431238222495e-07,0.8112660355641265,0.06953647928688307,0.8112660355641265,0.08301727802698905,0.009829676303402035,-3.9568413506143125e-07,0.8078152355490773,0.009829676303402035,0.8078152355490773,0.08301727802698905,0.009829676303402035,-3.9568413506143125e-07,0.8078152355490773,0.009829676303402035,0.8078152355490773
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,27,12,0.00012171488816022102,2659,51,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.12667716800495182,24743,0.0,None,StandardScaler(),max,upn,0.3703703703703704,0.456973293768546,1.0,0.8,0.3549938914806471,0.9743653870201325,0.9097568563161065,0.33024691358024694,0.4446064139941691,1.0,1.0,0.3380004767736382,0.9742403401275478,0.8827071832070869,0.3636363636363637,0.46809986130374487,1.0,0.5357142857142857,0.35827332941610773,0.9743653870201325,0.8954694745688987,0.37906137184115524,0.4769425142135186,1.0,0.5,0.37377115245250925,0.9739869934967483,0.9087023058156533,0.3608287548570341,0.4616555208199946,1.0,0.7089285714285715,0.3562597125307256,0.9742395269161404,0.8991589549769363,0.37906137184115524,0.4769425142135186,1.0,1.0,0.37377115245250925,0.9743653870201325,0.9097568563161065,0.33024691358024694,0.4446064139941691,1.0,0.5,0.3380004767736382,0.9739869934967483,0.8827071832070869,0.24788007953000318,0.1781944258893532,0.08637771047472298,0.3005617717762278,0.24788007953000318,0.3005617717762278,0.21472439422878203,0.20742594208479243,0.08530564588137189,0.30898420551738365,0.20742594208479243,0.30898420551738365,0.23764815138659184,0.20222760263532769,0.08658464471815419,0.2892451891045408,0.22159189632014148,0.2892451891045408,0.21981171910667244,0.17894856555872188,0.08175325556227157,0.3014974179300094,0.21433729550567301,0.3014974179300094,0.23001608606301238,0.1916991340420488,0.08500531415913015,0.3000721460820404,0.22280880336015252,0.3000721460820404,0.21981171910667244,0.17894856555872188,0.08175325556227157,0.3014974179300094,0.21433729550567301,0.3014974179300094,0.21981171910667244,0.17894856555872188,0.08175325556227157,0.3014974179300094,0.21433729550567301,0.3014974179300094
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,6,21,0.002039068865930256,819,2,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,4.0,None,None,mean,upn,0.3705035971223022,0.46528803545051695,1.0,0.3484848484848485,0.36178700497780086,0.9718644491684382,0.9072277101829997,0.3235747303543913,0.42597765363128487,1.0,0.5208333333333334,0.3219132422745379,0.9742403401275478,0.8803320387726281,0.3788187372708757,0.4454787234042553,1.0,0.5,0.36389353209999376,0.9738651994497937,0.8980839126812687,0.3415492957746479,0.4676710608913999,1.0,0.4642857142857143,0.34695544372153037,0.9734867433716858,0.9173549790604877,0.35361159013055427,0.4511038683443643,1.0,0.458400974025974,0.34863730576846574,0.9733641830293663,0.9007496601743461,0.3788187372708757,0.4676710608913999,1.0,0.5208333333333334,0.36389353209999376,0.9742403401275478,0.9173549790604877,0.3235747303543913,0.42597765363128487,1.0,0.3484848484848485,0.3219132422745379,0.9718644491684382,0.8803320387726281,0.4428648786706365,0.40761790893188765,0.04061196298096861,0.524795100552707,0.4428648786706365,0.598684651416526,0.4101389139216727,0.3754997394726395,0.03981883357970339,0.5877946380042602,0.4101389139216727,0.5877946380042602,0.4575566496451038,0.3562003213315855,0.041327106848705775,0.5867403355347296,0.4575566496451038,0.5867403355347296,0.43409549836630346,0.319973429976178,0.044555657599106534,0.5924086311046564,0.34242386665863533,0.5924086311046564,0.43616398515092913,0.3648228499280727,0.04157839025212108,0.5729346762990883,0.4132460772240121,0.5914070640150431,0.43409549836630346,0.319973429976178,0.044555657599106534,0.5924086311046564,0.34242386665863533,0.5924086311046564,0.43409549836630346,0.319973429976178,0.044555657599106534,0.5924086311046564,0.34242386665863533,0.5924086311046564
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,2,-21,0.0001,5,17,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.2877571191729064,24743,1.0,None,StandardScaler(),max,upn,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.026009753657621607,0.5355086561916707,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.026009753657621607,0.5252226389286667,0.050938337801608585,0.11830635118306351,1.0,0.026134800550206328,0.0,0.026134800550206328,0.5192198524045089,0.1843971631205674,0.1862464183381089,1.0,0.1813953488372093,0.1622674206594004,0.9739869934967483,0.5824505649717514,0.08418427133048306,0.13503500968689633,1.0,0.06488741417566471,0.0405668551648501,0.26303532534054946,0.5406004281241494,0.1843971631205674,0.1862464183381089,1.0,0.1813953488372093,0.1622674206594004,0.9739869934967483,0.5824505649717514,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.026009753657621607,0.5192198524045089,0.22340512409036425,0.22340512409036425,0.22340512409036425,0.22340512409036425,0.22340512409036425,0.22340512409036425,0.22340357674360406,0.22340357674360406,0.22340357674360406,0.22340357674360406,0.22340357674360406,0.22340357674360406,0.2234032253013319,0.2234032253013319,0.2234032253013319,0.2234032253013319,0.2234032253013319,0.2234032253013319,0.22360587858478775,0.22360587858478775,0.22320245236975123,0.22360587858478775,0.22360587858478775,0.22400930479982428,0.223454451180022,0.223454451180022,0.22335359462626286,0.223454451180022,0.223454451180022,0.22355530773378113,0.22360587858478775,0.22360587858478775,0.22320245236975123,0.22360587858478775,0.22360587858478775,0.22400930479982428,0.22360587858478775,0.22360587858478775,0.22320245236975123,0.22360587858478775,0.22360587858478775,0.22400930479982428
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,583,7,0.0001,86,72,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.7189369967709183,24743,0.0,None,StandardScaler(),min,upn,0.3342939481268012,0.4412811387900356,1.0,0.5294117647058824,0.3398888760667772,0.9743653870201325,0.8677048253454083,0.3355408388520971,0.3902439024390243,1.0,1.0,0.31742866505853146,0.9741152932349632,0.7871208904075769,0.33668341708542715,0.41666666666666674,1.0,0.65,0.32101425226095465,0.974615480805302,0.8081587302757522,0.33752244165170553,0.3979678238780694,1.0,0.5283018867924528,0.3265783148998431,0.9743621810905453,0.811351783809411,0.33601016142900775,0.411539882943449,1.0,0.6769284128745838,0.3262275270715266,0.9743645855377358,0.8185840574595371,0.33752244165170553,0.4412811387900356,1.0,1.0,0.3398888760667772,0.974615480805302,0.8677048253454083,0.3342939481268012,0.3902439024390243,1.0,0.5283018867924528,0.31742866505853146,0.9741152932349632,0.7871208904075769,0.4198834048204627,0.41903438805988513,0.4142239014372745,0.42285959470231477,0.4198834048204627,0.42285959470231477,0.4213668431049673,0.419050631123828,0.4146598052750044,0.42301478478443777,0.4213668431049673,0.42301478478443777,0.4217455187709015,0.4193031022757634,0.4146603382865104,0.4229113447800594,0.42015690424988267,0.4229113447800594,0.42085495720870186,0.42085495720870186,0.41465852899414335,0.4227517350172971,0.42085495720870186,0.4227517350172971,0.42096268097625833,0.4195607696670446,0.4145506434982332,0.42288436482102726,0.4205655273460036,0.42288436482102726,0.42085495720870186,0.42085495720870186,0.41465852899414335,0.4227517350172971,0.42085495720870186,0.4227517350172971,0.42085495720870186,0.42085495720870186,0.41465852899414335,0.4227517350172971,0.42085495720870186,0.4227517350172971
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,89,-15,0.00039503708929521856,56,42,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.770619086147888,24743,2.0,None,StandardScaler(),max,upn,0.319672131147541,0.4572624028690975,1.0,0.4576271186440678,0.3358223174230596,0.9733650118794548,0.900703161262925,0.3339191564147627,0.4084507042253522,1.0,0.44680851063829785,0.323962649708993,0.9733650118794548,0.8753157189132603,0.35578583765112265,0.4309740714786265,1.0,0.5531914893617021,0.34824515919803495,0.9744904339127173,0.8839792786350243,0.3531827515400411,0.45770202020202017,1.0,0.5208333333333334,0.3452258193565275,0.9742371185592796,0.8837773719924144,0.34063996918836686,0.4385972996937741,1.0,0.4946151129943503,0.3383139864216538,0.9738643940577266,0.8859438827009061,0.35578583765112265,0.45770202020202017,1.0,0.5531914893617021,0.34824515919803495,0.9744904339127173,0.900703161262925,0.319672131147541,0.4084507042253522,1.0,0.44680851063829785,0.323962649708993,0.9733650118794548,0.8753157189132603,0.43045835249073583,0.4283412657650991,0.4257507231455403,0.4395375738308855,0.4283412657650991,0.4395375738308855,0.431505857107794,0.4296054099618133,0.4256595717988605,0.4388896450820098,0.431505857107794,0.4388896450820098,0.4311699920642885,0.4290933794957855,0.4256296544077851,0.4388866766333543,0.4311699920642885,0.4388866766333543,0.4327895339093977,0.42790159426578134,0.42561710382882983,0.4392558609483412,0.4288509204878771,0.4392558609483412,0.431480933893054,0.4287354123721198,0.4256642632952539,0.4391424391236477,0.4299670088562647,0.4391424391236477,0.4327895339093977,0.42790159426578134,0.42561710382882983,0.4392558609483412,0.4288509204878771,0.4392558609483412,0.4327895339093977,0.42790159426578134,0.42561710382882983,0.4392558609483412,0.4288509204878771,0.4392558609483412
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,87,12,0.0001,1025,6,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.9306858953028104,24743,1.0,None,None,min,upn,0.3814432989690722,0.4620343839541547,1.0,0.5471698113207547,0.3671519360644789,0.974615480805302,0.8641019880107055,0.33962264150943394,0.41100786275911366,1.0,0.36134453781512604,0.33166137492610964,0.9711141678129298,0.810023010754812,0.4030612244897959,0.439266615737204,1.0,0.5606060606060606,0.38903087354683746,0.9748655745904714,0.8235781093720433,0.36363636363636365,0.40816326530612246,1.0,0.5,0.34672462123845343,0.9739869934967483,0.8327086049543677,0.37194088215116644,0.4301180319391487,1.0,0.4922801024354853,0.35864220144396985,0.9736455541763629,0.8326029282729821,0.4030612244897959,0.4620343839541547,1.0,0.5606060606060606,0.38903087354683746,0.9748655745904714,0.8641019880107055,0.33962264150943394,0.40816326530612246,1.0,0.36134453781512604,0.33166137492610964,0.9711141678129298,0.810023010754812,0.44828211100568716,0.438323927579849,0.4356672807203002,0.48445424130925996,0.44828211100568716,0.48445424130925996,0.4428701363126155,0.4392880992295437,0.43507527917492533,0.45237898905841645,0.4428701363126155,0.46110646963927837,0.44732085472796657,0.44059461525336374,0.4350049459527847,0.4678861213451275,0.44732085472796657,0.4678861213451275,0.4434118502224557,0.4405540201595478,0.43458046805833694,0.4693702342599453,0.4434118502224557,0.4693702342599453,0.44547123806718125,0.43969016555557605,0.4350819934765868,0.4685223964931873,0.44547123806718125,0.4707042666384028,0.4434118502224557,0.4405540201595478,0.43458046805833694,0.4693702342599453,0.4434118502224557,0.4693702342599453,0.4434118502224557,0.4405540201595478,0.43458046805833694,0.4693702342599453,0.4434118502224557,0.4693702342599453
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,18,-21,0.0001,5,400,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",1.0,24743,0.0,None,None,max,upn,0.3018018018018018,0.39256198347107435,1.0,1.0,0.2875318563348575,0.9744904339127173,0.8935653831340056,0.25500526870389884,0.38461538461538464,1.0,1.0,0.27563356457675786,0.9742403401275478,0.8650877223303081,0.2699386503067485,0.3814147018030513,1.0,0.42857142857142855,0.27888822386050677,0.9736151056646243,0.8690166812885975,0.297029702970297,0.4041844983357109,1.0,0.5,0.2983650182224468,0.9739869934967483,0.8988279552368535,0.28094385594568655,0.3906941420563053,1.0,0.7321428571428572,0.28510466574864224,0.9740832183004094,0.8816244354974412,0.3018018018018018,0.4041844983357109,1.0,1.0,0.2983650182224468,0.9744904339127173,0.8988279552368535,0.25500526870389884,0.3814147018030513,1.0,0.42857142857142855,0.27563356457675786,0.9736151056646243,0.8650877223303081,0.5002048622596231,0.5001659411369251,0.49974199167031175,0.5002369004898077,0.5001659411369251,0.5002369004898077,0.500168618986541,0.500168618986541,0.4997479448747596,0.5002238180923657,0.500168618986541,0.5002238180923657,0.5001754628200112,0.5001754628200112,0.4997549576057615,0.5002214086531109,0.5001754628200112,0.5002214086531109,0.5002019234552555,0.5001426998975644,0.4997563503709731,0.5002408835205974,0.5001687179573193,0.5002408835205974,0.5001877168803577,0.5001631807102604,0.4997503111304515,0.5002307526889704,0.5001696852251991,0.5002307526889704,0.5002019234552555,0.5001426998975644,0.4997563503709731,0.5002408835205974,0.5001687179573193,0.5002408835205974,0.5002019234552555,0.5001426998975644,0.4997563503709731,0.5002408835205974,0.5001687179573193,0.5002408835205974
